,0,1,2,3,4,5,6,7,8,record
601,1mile,Men,Bruce,Jack,Arkansas,4:00.72,4:00.72,36.0,https://www.tfrrs.org/athletes/5595881/Arkansas/Bruce_Jack,3:54.74
602,1mile,Men,Saruni,Michael,UTEP,4:03.32,4:03.32,65.0,https://www.tfrrs.org/athletes/5991836/UTEP/Saruni_Michael,3:54.74
603,1mile,Men,Keelan,Jack,Stanford,3:59.62,3:59.62,28.0,https://www.tfrrs.org/athletes/4507552/Stanford/Keelan_Jack,3:54.74
604,1mile,Men,Clevenger,Michael,Georgetown,4:03.41,4:03.41,69.0,https://www.tfrrs.org/athletes/5958974/Georgetown/Clevenger_Michael ,3:54.74
605,1mile,Men,Horrocks,Chase,BYU,4:03.19,4:03.19,64.0,https://www.tfrrs.org/athletes/3276005/BYU/Horrocks_Chase,3:54.74
606,1mile,Men,Rogers,Alex,Texas,4:02.54,4:02.54,52.0,https://www.tfrrs.org/athletes/5482490/Texas/Rogers_Alex,3:54.74
607,1mile,Men,Cheserek,Edward,Oregon,3:52.01,3:52.01,1.0,https://www.tfrrs.org/athletes/4517338/Oregon/Cheserek_Edward,3:54.74
608,1mile,Men,Groll,Matti,Boston U.,4:03.36,4:03.13,66.0,https://www.tfrrs.org/athletes/4537006/Boston_U./Groll_Matti,3:54.74
609,1mile,Men,Gowans,James,Cornell,4:02.94,3:58.24,29.0,https://www.tfrrs.org/athletes/4542481/Cornell/Gowans_James,3:54.74
610,1mile,Men,Adams,Ryan,Furman,4:02.73,4:02.73,56.0,https://www.tfrrs.org/athletes/5596318/Furman/Adams_Ryan,3:54.74
611,1mile,Men,Wiebke,Derek,Minnesota,4:01.85,4:01.85,43.0,https://www.tfrrs.org/athletes/4666605/Minnesota/Wiebke_Derek,3:54.74
612,1mile,Men,Chemadi,Kigen,Mid. Tenn. State,4:01.55,4:01.55,41.0,https://www.tfrrs.org/athletes/5582474/Mid._Tenn._State/Chemadi_Kigen,3:54.74
613,1mile,Men,Leon,Diego,Montana State,4:07.52,4:04.84,21.0,https://www.tfrrs.org/athletes/5505603/Montana_State/Leon_Diego,3:54.74
614,1mile,Men,Tobin,Sean,Mississippi,4:00.09,3:59.91,32.0,https://www.tfrrs.org/athletes/4711485/Mississippi/Tobin_Sean,3:54.74
615,1mile,Men,Gourley,Neil,Virginia Tech,4:01.14,3:59.58,11.0,https://www.tfrrs.org/athletes/4629750/Virginia_Tech/Gourley_Neil,3:54.74
616,1mile,Men,Willig,Ned,Michigan,3:58.09,3:58.09,10.0,https://www.tfrrs.org/athletes/6120792/Michigan/Willig_Ned ,3:54.74
617,1mile,Men,Laari,Sampson,Mid. Tenn. State,3:58.75,3:58.75,18.0,https://www.tfrrs.org/athletes/5647912/Mid._Tenn._State/Laari_Sampson,3:54.74
618,1mile,Men,Koch,Lukas,Kansas State,4:03.50,4:03.50,70.0,https://www.tfrrs.org/athletes/4528262/Kansas_State/Koch_Lukas,3:54.74
619,1mile,Men,Mora,Connor,Michigan,3:59.36,3:59.36,25.0,https://www.tfrrs.org/athletes/4567351/Michigan/Mora_Connor,3:54.74
620,1mile,Men,Fink,Willy,Eastern Michigan,4:02.88,4:02.61,58.0,https://www.tfrrs.org/athletes/4183842/Eastern_Michigan/Fink_Willy,3:54.74
621,1mile,Men,Saarel,Ben,Colorado,4:01.49,4:00.39,2.0,https://www.tfrrs.org/athletes/4527198/Colorado/Saarel_Ben,3:54.74
622,1mile,Men,Gorman,Tim,Oregon,3:58.78,3:58.78,19.0,https://www.tfrrs.org/athletes/6002232/Oregon/Gorman_Tim,3:54.74
623,1mile,Men,Rockhold,Cole,Colorado St.,4:03.12,3:59.55,6.0,https://www.tfrrs.org/athletes/4988148/Colorado_St./Rockhold_Cole,3:54.74
624,1mile,Men,Homan,Ethan,Boston U.,4:00.08,4:00.08,31.0,https://www.tfrrs.org/athletes/4537007/Boston_U./Homan_Ethan,3:54.74
625,1mile,Men,Maton,Matthew,Oregon,3:58.34,3:58.34,14.0,https://www.tfrrs.org/athletes/5510748/Oregon/Maton_Matthew,3:54.74
626,1mile,Men,Maggard,Dillon,Utah State,4:03.54,4:01.25,13.0,https://www.tfrrs.org/athletes/5122828/Utah_State/Maggard_Dillon,3:54.74
627,1mile,Men,Barraza,Brian,Houston,3:58.66,3:58.66,17.0,https://www.tfrrs.org/athletes/4523645/Houston/Barraza_Brian,3:54.74
628,1mile,Men,Dalquist,Austen,Arkansas,4:03.52,4:02.36,71.0,https://www.tfrrs.org/athletes/5151090/Arkansas/Dalquist_Austen,3:54.74
629,1mile,Men,Gilley,Trevor,Ole Miss,4:00.47,4:00.47,34.0,https://www.tfrrs.org/athletes/4531656/Ole_Miss/Gilley_Trevor,3:54.74
630,1mile,Men,Curles,Wesley,Auburn,4:03.38,4:03.38,68.0,https://www.tfrrs.org/athletes/4981395/Auburn/Curles_Wesley,3:54.74
631,1mile,Men,Stanovsek,Mick,Oregon,4:02.69,4:02.69,54.0,https://www.tfrrs.org/athletes/6002234/Oregon/Stanovsek_Mick,3:54.74
632,1mile,Women,Jensen,Katie,Rice,4:39.61,4:39.61,38.0,https://www.tfrrs.org/athletes/4675874/Rice/Jensen_Katie,4:27.18
633,1mile,Women,Price,Rhianwedd,Miss State,4:39.57,4:32.74,36.0,https://www.tfrrs.org/athletes/4529776/Miss_State/Price_Rhianwedd,4:27.18
634,1mile,Women,Harris,Jessica,Notre Dame,4:33.80,4:33.80,8.0,https://www.tfrrs.org/athletes/5102954/Notre_Dame/Harris_Jessica,4:27.18
635,1mile,Women,Hutchinson,Nicole,Villanova,4:36.16,4:36.16,7.0,https://www.tfrrs.org/athletes/5488227/Villanova/Hutchinson_Nicole ,4:27.18
636,1mile,Women,Orton,Whittni,BYU,4:41.66,4:41.66,57.0,https://www.tfrrs.org/athletes/6107441/BYU/Orton_Whittni,4:27.18
637,1mile,Women,Rivers,Danae,Penn State,4:32.55,4:32.55,3.0,https://www.tfrrs.org/athletes/5956980/Penn_State/Rivers_Danae,4:27.18
638,1mile,Women,Moye,Megan,North Carolina St.,4:39.05,4:36.76,17.0,https://www.tfrrs.org/athletes/4061919/North_Carolina_St./Moye_Megan,4:27.18
639,1mile,Women,Rawlings,Taryn,Portland,4:40.78,4:40.78,49.0,https://www.tfrrs.org/athletes/5116173/Portland/Rawlings_Taryn,4:27.18
640,1mile,Women,Paladino,Millie,Providence,4:34.49,4:34.49,10.0,https://www.tfrrs.org/athletes/5973779/Providence/Paladino_Millie,4:27.18
641,1mile,Women,Sereno,Gina,Michigan,4:36.68,4:36.68,18.0,https://www.tfrrs.org/athletes/4563405/Michigan/Sereno_Gina,4:27.18
642,1mile,Women,Boreman,Madison,Colorado,4:41.41,4:41.41,54.0,https://www.tfrrs.org/athletes/5966782/Colorado/Boreman_Madison,4:27.18
643,1mile,Women,Hamilton,Mary Beth,Texas,4:39.11,4:39.11,31.0,https://www.tfrrs.org/athletes/4521303/Texas/Hamilton_Mary Beth,4:27.18
644,1mile,Women,Anderson,Olivia,Butler,4:39.64,4:39.64,39.0,https://www.tfrrs.org/athletes/5958324/Butler/Anderson_Olivia,4:27.18
645,1mile,Women,Guay,Evelyne,Iowa State,4:42.41,4:42.41,62.0,https://www.tfrrs.org/athletes/4995497/Iowa_State/Guay_Evelyne,4:27.18
646,1mile,Women,Collinsworth,Shea,BYU,4:35.76,4:35.76,16.0,https://www.tfrrs.org/athletes/4510820/BYU/Collinsworth_Shea,4:27.18
647,1mile,Women,Morrissey,Jamie,Michigan,4:40.00,4:40.00,42.0,https://www.tfrrs.org/athletes/4563403/Michigan/Morrissey_Jamie,4:27.18
648,1mile,Women,Jones,Dani,Colorado,4:39.50,4:38.68,4.0,https://www.tfrrs.org/athletes/5684073/Colorado/Jones_Dani,4:27.18
649,1mile,Women,Barrett,Tessa,Penn State,4:42.56,4:42.56,65.0,https://www.tfrrs.org/athletes/4988348/Penn_State/Barrett_Tessa,4:27.18
650,1mile,Women,Schuetz,Morgan,LSU,4:38.45,4:38.45,27.0,https://www.tfrrs.org/athletes/4057013/LSU/Schuetz_Morgan,4:27.18
651,1mile,Women,Barnett,Grace,Clemson,4:36.10,4:33.86,6.0,https://www.tfrrs.org/athletes/4538262/Clemson/Barnett_Grace,4:27.18
652,1mile,Women,Haiss,Therese,Arkansas,4:37.27,4:34.54,22.0,https://www.tfrrs.org/athletes/4997041/Arkansas/Haiss_Therese,4:27.18
653,1mile,Women,Frazier,Ryen,North Carolina St.,4:43.26,4:43.26,47.0,https://www.tfrrs.org/athletes/5504985/North_Carolina_St./Frazier_Ryen,4:27.18
654,1mile,Women,Rush,Kristi,BYU,4:39.79,4:39.79,40.0,https://www.tfrrs.org/athletes/4510831/BYU/Rush_Kristi,4:27.18
655,1mile,Women,Birk,Erica,BYU,4:38.95,4:38.95,30.0,https://www.tfrrs.org/athletes/5463971/BYU/Birk_Erica,4:27.18
656,1mile,Women,Cizmas,Natalie,Eastern Michigan,4:41.18,4:41.18,52.0,https://www.tfrrs.org/athletes/4997497/Eastern_Michigan/Cizmas_Natalie,4:27.18
657,1mile,Women,Bogdanova,Alsu,Eastern Michigan,4:42.33,4:41.15,61.0,https://www.tfrrs.org/athletes/5496513/Eastern_Michigan/Bogdanova_Alsu,4:27.18
658,1mile,Women,Finn,Erin,Michigan,4:39.76,4:38.35,21.0,https://www.tfrrs.org/athletes/4563401/Michigan/Finn_Erin,4:27.18
659,1mile,Women,Pocratsky,Rachel,Virginia Tech,4:45.38,4:45.38,66.0,https://www.tfrrs.org/athletes/5467495/Virginia_Tech/Pocratsky_Rachel ,4:27.18
660,1mile,Women,Schweizer,Karissa,Missouri,4:35.61,4:35.61,15.0,https://www.tfrrs.org/athletes/5019370/Missouri/Schweizer_Karissa ,4:27.18
661,1mile,Women,Kocjancic,Julie,Penn State,4:40.43,4:40.43,46.0,https://www.tfrrs.org/athletes/4543680/Penn_State/Kocjancic_Julie,4:27.18
662,1mile,Women,Hurta,Sage,Colorado,4:38.39,4:38.39,26.0,https://www.tfrrs.org/athletes/5966783/Colorado/Hurta_Sage,4:27.18
663,1mile,Women,Moore,S. Brooke,Indiana State,4:43.04,4:43.04,70.0,https://www.tfrrs.org/athletes/5499390/Indiana_State/Moore_S. Brooke,4:27.18
664,1mile,Women,Gilchrist,Paige,Northern Arizona,4:50.95,4:48.85,45.0,https://www.tfrrs.org/athletes/4516612/Northern_Arizona/Gilchrist_Paige,4:27.18
665,1mile,Women,Green,Claire,Arizona,4:39.23,4:39.23,33.0,https://www.tfrrs.org/athletes/4979655/Arizona/Green_Claire,4:27.18
666,1mile,Women,Nelson,Karisa,Samford,4:38.27,4:31.24,13.0,https://www.tfrrs.org/athletes/4996637/Samford/Nelson_Karisa,4:27.18
667,1mile,Women,Gillespie,Carina,Air Force,4:49.32,4:44.64,69.0,https://www.tfrrs.org/athletes/5125377/Air_Force/Gillespie_Carina,4:27.18
668,1mile,Women,Purrier,Elinor,New Hampshire,4:29.44,4:29.44,2.0,https://www.tfrrs.org/athletes/4533092/New_Hampshire/Purrier_Elinor,4:27.18
669,1mile,Women,Stauber,Ruby,LSU,4:43.17,4:43.17,72.0,https://www.tfrrs.org/athletes/6099527/LSU/Stauber_Ruby,4:27.18
670,1mile,Women,Cash,Alli,Oregon,4:40.34,4:37.26,44.0,https://www.tfrrs.org/athletes/4517366/Oregon/Cash_Alli,4:27.18
671,1mile,Women,Schmiede,Frances,Yale,4:34.54,4:34.54,11.0,https://www.tfrrs.org/athletes/4682541/Yale/Schmiede_Frances,4:27.18
672,1mile,Women,Strock,Carol,James Madison,4:45.46,4:45.46,67.0,https://www.tfrrs.org/athletes/4509442/James_Madison/Strock_Carol,4:27.18
673,1mile,Women,Clark,Erin,Colorado,4:48.06,4:48.06,51.0,https://www.tfrrs.org/athletes/4527213/Colorado/Clark_Erin,4:27.18
674,1mile,Women,Connor,Sophie,New Mexico,4:43.03,4:36.89,19.0,https://www.tfrrs.org/athletes/5004184/New_Mexico/Connor_Sophie,4:27.18
675,1mile,Women,Hull,Jessica,Oregon,4:40.66,4:40.66,48.0,https://www.tfrrs.org/athletes/5510746/Oregon/Hull_Jessica,4:27.18
676,1mile,Women,Abrahamson,Emma,Oregon,4:39.18,4:39.18,32.0,https://www.tfrrs.org/athletes/5472048/Oregon/Abrahamson_Emma,4:27.18
677,1mile,Women,Warner,Ashleigh,BYU,4:39.48,4:39.48,35.0,https://www.tfrrs.org/athletes/5463983/BYU/Warner_Ashleigh,4:27.18
678,1mile,Women,Bockoven,Sammy,Villanova,4:38.27,4:38.27,25.0,https://www.tfrrs.org/athletes/5488225/Villanova/Bockoven_Sammy,4:27.18
679,1mile,Women,Neale,Amy-Eloise,Washington,4:34.15,4:34.15,9.0,https://www.tfrrs.org/athletes/4535738/Washington/Neale_Amy-Eloise,4:27.18
680,1mile,Women,Brown,Sydney,Arkansas,4:43.24,4:43.24,73.0,https://www.tfrrs.org/athletes/4997032/Arkansas/Brown_Sydney ,4:27.18
681,1mile,Women,Kemp,Erika,North Carolina St.,4:42.21,4:42.21,34.0,https://www.tfrrs.org/athletes/4636671/North_Carolina_St./Kemp_Erika,4:27.18
682,1mile,Women,Weisner,Kennedy,Georgetown,4:37.92,4:37.92,24.0,https://www.tfrrs.org/athletes/5005163/Georgetown/Weisner_Kennedy,4:27.18
683,1mile,Women,Cleirigh Buttner,Siofra,Villanova,4:33.16,4:33.16,5.0,https://www.tfrrs.org/athletes/4984578/Villanova/Cleirigh Buttner_Siofra,4:27.18
684,1mile,Women,Rainsberger,Katie,Oregon,4:35.60,4:35.60,14.0,https://www.tfrrs.org/athletes/6002240/Oregon/Rainsberger_Katie,4:27.18
685,1mile,Women,Fraser,Vanessa,Stanford,4:42.27,4:42.27,60.0,https://www.tfrrs.org/athletes/4507545/Stanford/Fraser_Vanessa,4:27.18
686,1mile,Women,Montoya,Maggie,Baylor,4:42.06,4:40.37,59.0,https://www.tfrrs.org/athletes/4515960/Baylor/Montoya_Maggie,4:27.18
687,1mile,Women,Ward,Regan,Arkansas,4:42.50,4:42.50,63.0,https://www.tfrrs.org/athletes/4510809/Arkansas/Ward_Regan ,4:27.18
688,1mile,Women,Nadel,Samantha,Oregon,4:37.48,4:37.48,23.0,https://www.tfrrs.org/athletes/6002239/Oregon/Nadel_Samantha,4:27.18
689,1mile,Women,Edwards,Kaela,Oklahoma State,4:28.75,4:28.75,1.0,https://www.tfrrs.org/athletes/4184117/Oklahoma_State/Edwards_Kaela,4:27.18
690,1mile,Women,Reina,Valerie,Arkansas,4:43.32,4:43.32,75.0,https://www.tfrrs.org/athletes/4071662/Arkansas/Reina_Valerie ,4:27.18
691,1mile,Women,Schudrowitz,Natalie,Brown,4:42.54,4:42.54,64.0,https://www.tfrrs.org/athletes/5025577/Brown/Schudrowitz_Natalie,4:27.18
692,1mile,Women,Burdon,Lilli,Oregon,4:36.98,4:36.98,20.0,https://www.tfrrs.org/athletes/5640209/Oregon/Burdon_Lilli,4:27.18
693,1mile,Women,Strandemo,Madeline,Minnesota,4:38.88,4:38.88,28.0,https://www.tfrrs.org/athletes/4510556/Minnesota/Strandemo_Madeline,4:27.18
694,1mile,Women,Hiltz,Nikki,Arkansas,4:35.10,4:34.57,12.0,https://www.tfrrs.org/athletes/5462821/Arkansas/Hiltz_Nikki,4:27.18
695,1mile,Women,Lucki,Alexandra,Maryland,4:43.13,4:43.13,71.0,https://www.tfrrs.org/athletes/5144174/Maryland/Lucki_Alexandra ,4:27.18
696,1mile,Women,Receveur,Katherine,Indiana,4:41.63,4:41.63,56.0,https://www.tfrrs.org/athletes/5464420/Indiana/Receveur_Katherine,4:27.18
697,1mile,Women,Scholl,Tabor,Colorado,4:46.57,4:41.44,37.0,https://www.tfrrs.org/athletes/5966784/Colorado/Scholl_Tabor,4:27.18
698,1mile,Women,Ilarda,Brianna,Providence,4:43.25,4:43.25,74.0,https://www.tfrrs.org/athletes/4980214/Providence/Ilarda_Brianna,4:27.18
699,1mile,Women,Calder,Brenna,Indiana,4:38.88,4:38.88,28.0,https://www.tfrrs.org/athletes/5022338/Indiana/Calder_Brenna,4:27.18
700,3000,Men,Thompson,Joshua,Oklahoma State,8:04.94,8:04.94,62.0,https://www.tfrrs.org/athletes/5542589/Oklahoma_State/Thompson_Joshua,7:45.94
701,3000,Men,Anderson,Tanner,Oregon,8:02.56,8:02.56,45.0,https://www.tfrrs.org/athletes/5510749/Oregon/Anderson_Tanner,7:45.94
702,3000,Men,Mock,Jerrell,Colorado St.,8:11.09,8:09.67,33.0,https://www.tfrrs.org/athletes/4506587/Colorado_St./Mock_Jerrell,7:45.94
703,3000,Men,Albertson,CJ,Arizona State,8:01.90,7:59.83,40.0,https://www.tfrrs.org/athletes/4204051/Arizona_State/Albertson_CJ,7:45.94
704,3000,Men,Thies,Jeff,Portland,8:03.36,8:03.36,48.0,https://www.tfrrs.org/athletes/4641503/Portland/Thies_Jeff ,7:45.94
705,3000,Men,Erb,MJ,Ole Miss,7:54.77,7:54.77,18.0,https://www.tfrrs.org/athletes/5162229/Ole_Miss/Erb_MJ,7:45.94
706,3000,Men,Fraley,Troy,Gonzaga,7:58.14,7:57.16,26.0,https://www.tfrrs.org/athletes/4504406/Gonzaga/Fraley_Troy,7:45.94
707,3000,Men,Fischer,Reed,Drake,8:04.98,8:04.98,64.0,https://www.tfrrs.org/athletes/4507236/Drake/Fischer_Reed ,7:45.94
708,3000,Men,Luevano,Paul,Boston U.,8:03.88,8:03.88,55.0,https://www.tfrrs.org/athletes/5999383/Boston_U./Luevano_Paul ,7:45.94
709,3000,Men,Bennie,Colin,Syracuse,7:58.15,7:54.39,27.0,https://www.tfrrs.org/athletes/4638212/Syracuse/Bennie_Colin ,7:45.94
710,3000,Men,Baumgarten,Aaron,Michigan,7:57.32,7:57.32,24.0,https://www.tfrrs.org/athletes/4567343/Michigan/Baumgarten_Aaron ,7:45.94
711,3000,Men,Nowak,Craig,Oklahoma State,8:03.70,7:56.36,51.0,https://www.tfrrs.org/athletes/4098243/Oklahoma_State/Nowak_Craig,7:45.94
712,3000,Men,Farnham-Rose,Robbie,Alabama,8:03.68,8:03.68,49.0,https://www.tfrrs.org/athletes/4046485/Alabama/Farnham-Rose_Robbie,7:45.94
713,3000,Men,Terer,Amon,Campbell,7:59.92,7:59.92,16.0,https://www.tfrrs.org/athletes/4679580/Campbell/Terer_Amon,7:45.94
714,3000,Men,Johnson,Brady,Portland,8:02.21,8:02.21,42.0,https://www.tfrrs.org/athletes/5959562/Portland/Johnson_Brady,7:45.94
715,3000,Men,Blankenbaker,Dylan,Oklahoma,7:59.67,7:59.67,36.0,https://www.tfrrs.org/athletes/4062534/Oklahoma/Blankenbaker_Dylan,7:45.94
716,3000,Men,Fahy,Steven,Stanford,8:03.83,8:03.83,54.0,https://www.tfrrs.org/athletes/5111587/Stanford/Fahy_Steven,7:45.94
717,3000,Men,Carpenter,Scott,Georgetown,7:51.51,7:51.51,11.0,https://www.tfrrs.org/athletes/4542946/Georgetown/Carpenter_Scott ,7:45.94
718,3000,Men,Abdi,Hassan,Oklahoma State,8:00.84,8:00.84,37.0,https://www.tfrrs.org/athletes/5977711/Oklahoma_State/Abdi_Hassan,7:45.94
719,3000,Men,Boit,Cosmas,UTEP,8:04.59,8:01.25,59.0,https://www.tfrrs.org/athletes/4557269/UTEP/Boit_Cosmas,7:45.94
720,3000,Men,Lafond,Dylan,Illinois,8:09.95,8:00.48,58.0,https://www.tfrrs.org/athletes/4996524/Illinois/Lafond_Dylan ,7:45.94
721,3000,Men,Reeder,Troy,Furman,8:04.96,8:00.07,35.0,https://www.tfrrs.org/athletes/4530196/Furman/Reeder_Troy,7:45.94
722,3000,Men,Chelanga,Alfred,Alabama,8:02.30,8:02.30,43.0,https://www.tfrrs.org/athletes/6097758/Alabama/Chelanga_Alfred,7:45.94
723,3000,Men,Linkletter,Rory,BYU,7:58.81,7:58.81,32.0,https://www.tfrrs.org/athletes/5022716/BYU/Linkletter_Rory,7:45.94
724,3000,Men,Harper,Jonathan,BYU,7:59.17,7:59.17,34.0,https://www.tfrrs.org/athletes/4518571/BYU/Harper_Jonathan,7:45.94
725,3000,Men,Randon,James,Yale,8:03.80,8:03.80,53.0,https://www.tfrrs.org/athletes/4635479/Yale/Randon_James,7:45.94
726,3000,Men,Gilbert,Colby,Washington,7:45.71,7:45.71,1.0,https://www.tfrrs.org/athletes/4535744/Washington/Gilbert_Colby,7:45.94
727,3000,Men,Hoyos,Kevyn,Iowa State,8:05.75,8:05.75,75.0,https://www.tfrrs.org/athletes/5983322/Iowa_State/Hoyos_Kevyn,7:45.94
728,3000,Men,Dressel,John,Colorado,7:51.44,7:51.44,10.0,https://www.tfrrs.org/athletes/5684038/Colorado/Dressel_John,7:45.94
729,3000,Men,Perrin,Zach,Colorado,7:55.68,7:55.68,19.0,https://www.tfrrs.org/athletes/4527196/Colorado/Perrin_Zach,7:45.94
730,3000,Men,Hardt,Sherod,Michigan State,8:05.65,8:04.57,73.0,https://www.tfrrs.org/athletes/4559905/Michigan_State/Hardt_Sherod,7:45.94
731,3000,Men,Thomson,Jacob,Kentucky,8:05.60,8:03.39,71.0,https://www.tfrrs.org/athletes/5602819/Kentucky/Thomson_Jacob,7:45.94
732,3000,Men,Klecker,Joe,Colorado,7:51.43,7:51.43,9.0,https://www.tfrrs.org/athletes/5657302/Colorado/Klecker_Joe,7:45.94
733,3000,Men,Day,Tyler,Northern Arizona,8:16.26,8:14.24,74.0,https://www.tfrrs.org/athletes/5466304/Northern_Arizona/Day_Tyler,7:45.94
734,3000,Men,Seufer,Peter,Virginia Tech,8:10.26,8:09.29,60.0,https://www.tfrrs.org/athletes/5467515/Virginia_Tech/Seufer_Peter,7:45.94
735,3000,Men,Palamar,Adam,Syracuse,8:01.87,8:01.87,39.0,https://www.tfrrs.org/athletes/5602125/Syracuse/Palamar_Adam,7:45.94
736,3000,Men,Knight,Justyn,Syracuse,7:47.82,7:47.82,4.0,https://www.tfrrs.org/athletes/5111450/Syracuse/Knight_Justyn ,7:45.94
737,3000,Men,McGowan,Timothy,Penn State,8:05.57,8:05.57,70.0,https://www.tfrrs.org/athletes/5461038/Penn_State/McGowan_Timothy,7:45.94
738,3000,Men,Abbey,Jefferson,Colorado St.,7:56.48,7:51.38,21.0,https://www.tfrrs.org/athletes/4067391/Colorado_St./Abbey_Jefferson,7:45.94
739,3000,Men,Dee,Liam,Iona,8:02.71,8:02.71,46.0,https://www.tfrrs.org/athletes/4981254/Iona/Dee_Liam,7:45.94
740,3000,Men,Kosgei,Antony,UTEP,8:04.19,8:04.19,56.0,https://www.tfrrs.org/athletes/5170130/UTEP/Kosgei_Antony,7:45.94
741,3000,Men,Bruce,Jack,Arkansas,7:58.22,7:58.22,28.0,https://www.tfrrs.org/athletes/5595881/Arkansas/Bruce_Jack,7:45.94
742,3000,Men,Aouani,Iliass,Syracuse,7:57.67,7:57.67,25.0,https://www.tfrrs.org/athletes/6152979/Syracuse/Aouani_Iliass,7:45.94
743,3000,Men,Keelan,Jack,Stanford,7:51.20,7:51.20,7.0,https://www.tfrrs.org/athletes/4507552/Stanford/Keelan_Jack,7:45.94
744,3000,Men,Herrera,Eduardo,Colorado,8:04.96,8:04.96,63.0,https://www.tfrrs.org/athletes/5966777/Colorado/Herrera_Eduardo,7:45.94
745,3000,Men,Horrocks,Chase,BYU,8:16.01,8:16.01,67.0,https://www.tfrrs.org/athletes/3276005/BYU/Horrocks_Chase,7:45.94
746,3000,Men,Scott,Marc,Tulsa,7:47.57,7:47.57,3.0,https://www.tfrrs.org/athletes/4052922/Tulsa/Scott_Marc ,7:45.94
747,3000,Men,Cheserek,Edward,Oregon,7:46.85,7:40.51,2.0,https://www.tfrrs.org/athletes/4517338/Oregon/Cheserek_Edward,7:45.94
748,3000,Men,Brandt,Robert,California,7:58.58,7:58.58,30.0,https://www.tfrrs.org/athletes/5461241/California/Brandt_Robert,7:45.94
749,3000,Men,Young,Clayton,BYU,7:49.76,7:49.76,5.0,https://www.tfrrs.org/athletes/5463999/BYU/Young_Clayton,7:45.94
750,3000,Men,Chemadi,Kigen,Mid. Tenn. State,8:01.95,8:01.95,20.0,https://www.tfrrs.org/athletes/5582474/Mid._Tenn._State/Chemadi_Kigen,7:45.94
751,3000,Men,Villarreal,Cameron,Texas A&M,8:03.76,8:03.76,52.0,https://www.tfrrs.org/athletes/4523832/Texas_A&M/Villarreal_Cameron,7:45.94
752,3000,Men,Corcoran,Garrett,California,7:52.10,7:52.10,12.0,https://www.tfrrs.org/athletes/5114330/California/Corcoran_Garrett,7:45.94
753,3000,Men,Gourley,Neil,Virginia Tech,8:05.25,8:05.25,69.0,https://www.tfrrs.org/athletes/4629750/Virginia_Tech/Gourley_Neil,7:45.94
754,3000,Men,De La Torre,Daniel,UCLA,8:05.63,8:05.63,72.0,https://www.tfrrs.org/athletes/5151683/UCLA/De La Torre_Daniel,7:45.94
755,3000,Men,Millar,Bryce,Indiana,8:02.87,8:02.87,47.0,https://www.tfrrs.org/athletes/5464382/Indiana/Millar_Bryce,7:45.94
756,3000,Men,Huxham,Fred,Washington,8:05.23,8:05.23,68.0,https://www.tfrrs.org/athletes/5005980/Washington/Huxham_Fred,7:45.94
757,3000,Men,Schwartzer,Matthew,Indiana,8:04.98,7:59.95,64.0,https://www.tfrrs.org/athletes/4130139/Indiana/Schwartzer_Matthew,7:45.94
758,3000,Men,Fischer,Grant,Colorado St.,8:10.70,8:10.70,31.0,https://www.tfrrs.org/athletes/4506584/Colorado_St./Fischer_Grant,7:45.94
759,3000,Men,Fink,Willy,Eastern Michigan,7:57.11,7:56.04,23.0,https://www.tfrrs.org/athletes/4183842/Eastern_Michigan/Fink_Willy,7:45.94
760,3000,Men,Saarel,Ben,Colorado,7:53.74,7:52.61,15.0,https://www.tfrrs.org/athletes/4527198/Colorado/Saarel_Ben,7:45.94
761,3000,Men,Rockhold,Cole,Colorado St.,8:06.46,7:59.89,17.0,https://www.tfrrs.org/athletes/4988148/Colorado_St./Rockhold_Cole,7:45.94
762,3000,Men,Crist,Jason,Indiana,8:02.48,7:56.98,44.0,https://www.tfrrs.org/athletes/4069950/Indiana/Crist_Jason,7:45.94
763,3000,Men,Kemboi,Amon,Campbell,8:02.04,8:02.04,22.0,https://www.tfrrs.org/athletes/6090885/Campbell/Kemboi_Amon,7:45.94
764,3000,Men,Maton,Matthew,Oregon,7:52.51,7:52.51,13.0,https://www.tfrrs.org/athletes/5510748/Oregon/Maton_Matthew,7:45.94
765,3000,Men,Schutte,Noah,Portland,8:05.07,8:05.07,66.0,https://www.tfrrs.org/athletes/5959566/Portland/Schutte_Noah,7:45.94
766,3000,Men,Bilvado,Jacob,Air Force,8:13.75,8:13.75,38.0,https://www.tfrrs.org/athletes/5491892/Air_Force/Bilvado_Jacob,7:45.94
767,3000,Men,Maggard,Dillon,Utah State,8:21.54,8:21.54,50.0,https://www.tfrrs.org/athletes/5122828/Utah_State/Maggard_Dillon,7:45.94
768,3000,Men,McDonald,Morgan,Wisconsin,7:51.19,7:51.19,6.0,https://www.tfrrs.org/athletes/4985329/Wisconsin/McDonald_Morgan ,7:45.94
769,3000,Men,Barraza,Brian,Houston,7:53.60,7:53.60,14.0,https://www.tfrrs.org/athletes/4523645/Houston/Barraza_Brian,7:45.94
770,3000,Men,Peterson,Erik,Butler,7:51.21,7:51.21,8.0,https://www.tfrrs.org/athletes/4174489/Butler/Peterson_Erik,7:45.94
771,3000,Men,Parsons,George,North Carolina St.,8:03.98,8:03.98,29.0,https://www.tfrrs.org/athletes/4062177/North_Carolina_St./Parsons_George,7:45.94
